Entry Name,Species,Level,Happiness,Item,AI Role,Is Key Strategic Pokemon,IVs HP,IVs Attack,IVs Defense,IVs Sp.Atk,IVs Sp.Def,IVs Speed,EVs HP,EVs Attack,EVs Defense,EVs Sp.Atk,EVs Sp.Def,EVs Speed,Moves 1,Moves 2,Moves 3,Moves 4,Can Fill Combo A Role 1,Can Fill Combo A Role 2,Can Fill Combo B Role 1,Can Fill Combo B Role 2,Use species second ability,Gender,Nature,Use Random Nature and Gender
SNEASEL - 568,SNEASEL (215),34,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,FAINT ATTACK (185),TAUNT (269),SCRATCH (10),SCREECH (103),false,false,false,false,false,Male (0),Quirky (24),false
GIRAFARIG - 569,GIRAFARIG (203),33,0,None (0),"サポーター"  (3),0,0,0,0,0,0,0,0,0,0,0,0,0,LIGHT SCREEN (113),CONFUSION (93),STOMP (23),ODOR SLEUTH (316),false,false,false,false,true,Female (1),Serious (12),false
GOLBAT - 570,GOLBAT (42),33,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,WING ATTACK (17),BITE (44),SCREECH (103),ASTONISH (310),false,false,false,false,false,Female (1),Bashful (18),false
SEAKING - 571,SEAKING (119),34,0,None (0),"サポーター"  (3),0,0,0,0,0,0,0,0,0,0,0,0,0,FLAIL (175),WATER PULSE (352),TAIL WHIP (39),PECK (64),false,false,false,false,false,Female (1),Hardy (0),false
GARDEVOIR - 572,GARDEVOIR (394),36,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,THUNDERPUNCH (9),PSYCHIC (94),ICE PUNCH (8),ATTRACT (213),false,false,false,false,false,Male (0),Serious (12),false
GOREBYSS - 573,GOREBYSS (375),36,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,WATER PULSE (352),ICE BEAM (58),ATTRACT (213),CONFUSION (93),false,false,false,false,false,Female (1),Hardy (0),false
ROSELIA - 574,ROSELIA (363),37,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,LEECH SEED (73),MAGICAL LEAF (345),ATTRACT (213),PIN MISSILE (42),false,false,false,false,false,Male (0),Quirky (24),false
FARFETCH'D - 575,FARFETCH'D (83),39,0,STICK (225),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SLASH (163),BATON PASS (226),SWORDS DANCE (14),AERIAL ACE (332),false,true,false,false,false,Female (1),Quirky (24),false
ALTARIA - 576,ALTARIA (359),39,0,DRAGON FANG (216),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,DRAGONBREATH (225),HEAL BELL (215),SOLARBEAM (76),AERIAL ACE (332),true,false,false,false,false,Female (1),Docile (6),false
CROBAT - 577,CROBAT (169),35,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,AIR CUTTER (314),CONFUSE RAY (109),WING ATTACK (17),BITE (44),false,false,false,false,false,Male (0),Bashful (18),false
SEVIPER - 578,SEVIPER (379),35,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,POISON FANG (305),CRUNCH (242),WRAP (35),BITE (44),false,false,false,false,false,Male (0),Quirky (24),false
CHIMECHO - 579,CHIMECHO (411),34,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PSYCHIC (94),GROWL (45),LIGHT SCREEN (113),UPROAR (253),false,false,false,false,false,Female (1),Bashful (18),false
MASQUERAIN - 580,MASQUERAIN (312),34,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SCARY FACE (184),PSYBEAM (60),SWEET SCENT (230),AERIAL ACE (332),false,false,false,false,false,Male (0),Quirky (24),false
ELECTRODE - 581,ELECTRODE (101),34,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,THUNDERBOLT (85),LIGHT SCREEN (113),CHARGE (268),FACADE (263),false,false,false,false,false,Genderless (2),Hardy (0),false
MISDREAVUS - 582,MISDREAVUS (200),34,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PSYBEAM (60),MEAN LOOK (212),PSYCH UP (244),SHADOW BALL (247),false,false,false,false,false,Female (1),Bashful (18),false
CLAYDOL - 583,CLAYDOL (319),36,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SANDSTORM (201),PSYCHIC (94),ANCIENTPOWER (246),DIG (91),false,false,false,false,false,Genderless (2),Serious (12),false
KANGASKHAN - 584,KANGASKHAN (115),38,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,EARTHQUAKE (89),SING (47),TAIL WHIP (39),DIZZY PUNCH (146),true,false,false,false,false,Female (1),Docile (6),false
BANETTE - 585,BANETTE (378),39,0,SPELL TAG (213),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,FAINT ATTACK (185),HELPING HAND (270),SHADOW BALL (247),CURSE (174),false,true,false,false,false,Male (0),Quirky (24),false
ABSOL - 586,ABSOL (376),35,0,None (0),"サポーター"  (3),0,0,0,0,0,0,0,0,0,0,0,0,0,SLASH (163),SWORDS DANCE (14),IRON TAIL (231),SHADOW BALL (247),false,false,false,false,false,Male (0),Bashful (18),false
NINJASK - 587,NINJASK (302),34,0,None (0),"サポーター"  (3),0,0,0,0,0,0,0,0,0,0,0,0,0,SLASH (163),SWORDS DANCE (14),SILVER WIND (318),AERIAL ACE (332),false,false,false,false,false,Female (1),Docile (6),false
SANDSLASH - 588,SANDSLASH (28),37,0,None (0),"サポーター"  (3),0,0,0,0,0,0,0,0,0,0,0,0,0,SLASH (163),AERIAL ACE (332),SAFEGUARD (219),SWORDS DANCE (14),false,false,false,false,false,Female (1),Serious (12),false
MAWILE - 589,MAWILE (355),35,0,None (0),"サポーター"  (3),0,0,0,0,0,0,0,0,0,0,0,0,0,BRICK BREAK (280),SLUDGE BOMB (188),SWORDS DANCE (14),FACADE (263),false,false,false,false,false,Female (1),Serious (12),false
HOUNDOOM - 590,HOUNDOOM (229),37,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SUNNY DAY (241),FLAMETHROWER (53),BITE (44),HOWL (336),false,false,false,false,true,Male (0),Bashful (18),false
NINETALES - 591,NINETALES (38),37,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SUNNY DAY (241),FLAMETHROWER (53),DIG (91),CONFUSE RAY (109),false,false,false,false,false,Male (0),Bashful (18),false
VILEPLUME - 592,VILEPLUME (45),34,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,ACID (51),INGRAIN (275),AROMATHERAPY (312),GIGA DRAIN (202),false,false,false,false,false,Female (1),Hardy (0),false
MAGMAR - 593,MAGMAR (126),39,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,FIRE BLAST (126),FOLLOW ME (266),CROSS CHOP (238),THUNDERPUNCH (9),true,false,false,false,false,Male (0),Quirky (24),false
PINSIR - 594,PINSIR (127),38,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,GUILLOTINE (12),HELPING HAND (270),FALSE SWIPE (206),SUBMISSION (66),false,true,false,false,false,Male (0),Docile (6),false
MIGHTYENA - 595,MIGHTYENA (287),35,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SAND-ATTACK (28),SHADOW BALL (247),HOWL (336),BITE (44),false,false,false,false,false,Male (0),Hardy (0),false
STANTLER - 596,STANTLER (234),34,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SAND-ATTACK (28),STOMP (23),REFLECT (115),SHADOW BALL (247),false,false,false,false,false,Male (0),Quirky (24),false
ZANGOOSE - 597,ZANGOOSE (380),37,0,None (0),"サポーター"  (3),0,0,0,0,0,0,0,0,0,0,0,0,0,SLASH (163),CRUSH CLAW (306),LEER (43),TAUNT (269),false,false,false,false,false,Female (1),Bashful (18),false
SHARPEDO - 598,SHARPEDO (331),35,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SCREECH (103),SLASH (163),CRUNCH (242),TAUNT (269),false,false,false,false,false,Male (0),Hardy (0),false
SUNFLORA - 599,SUNFLORA (192),34,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SUNNY DAY (241),BULLET SEED (331),INGRAIN (275),RAZOR LEAF (75),false,false,false,false,false,Male (0),Docile (6),false
DUSTOX - 600,DUSTOX (294),35,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SILVER WIND (318),LIGHT SCREEN (113),WHIRLWIND (18),PSYBEAM (60),false,false,false,false,false,Male (0),Docile (6),false
BEAUTIFLY - 601,BEAUTIFLY (292),36,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SILVER WIND (318),ATTRACT (213),WHIRLWIND (18),MEGA DRAIN (72),false,false,false,false,false,Male (0),Quirky (24),false
SUNFLORA - 602,SUNFLORA (192),34,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SUNNY DAY (241),BULLET SEED (331),INGRAIN (275),RAZOR LEAF (75),false,false,false,false,false,Male (0),Docile (6),false
ILLUMISE - 603,ILLUMISE (387),36,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,HELPING HAND (270),FLATTER (260),SILVER WIND (318),WISH (273),false,false,false,false,false,Female (1),Docile (6),false
VOLBEAT - 604,VOLBEAT (386),36,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,HELPING HAND (270),PROTECT (182),SIGNAL BEAM (324),TAIL GLOW (294),false,false,false,false,true,Male (0),Docile (6),false
WEEZING - 605,WEEZING (110),35,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,HAZE (114),SMOKESCREEN (108),SLUDGE (124),SMOG (123),false,false,false,false,false,Male (0),Docile (6),false
FORRETRESS - 606,FORRETRESS (205),35,0,None (0),"サポーター"  (3),0,0,0,0,0,0,0,0,0,0,0,0,0,BIDE (117),RAPID SPIN (229),TAKE DOWN (36),SPIKES (191),false,false,false,false,false,Female (1),Quirky (24),false
WOBBUFFET - 607,WOBBUFFET (202),36,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,DESTINY BOND (194),SAFEGUARD (219),MIRROR COAT (243),COUNTER (68),false,false,false,false,false,Male (0),Bashful (18),false
DODRIO - 608,DODRIO (85),37,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,TRI ATTACK (161),UPROAR (253),RAGE (99),AERIAL ACE (332),false,false,false,false,true,Female (1),Hardy (0),false
SKARMORY - 609,SKARMORY (227),34,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,STEEL WING (211),AIR CUTTER (314),FURY ATTACK (31),AGILITY (97),false,false,false,false,false,Male (0),Bashful (18),false
AZUMARILL - 610,AZUMARILL (184),34,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BUBBLEBEAM (61),ROLLOUT (205),LIGHT SCREEN (113),DOUBLE-EDGE (38),false,false,false,false,true,Female (1),Bashful (18),false
PELIPPER - 611,PELIPPER (310),36,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SWALLOW (256),STOCKPILE (254),SURF (57),SHOCK WAVE (351),false,false,false,false,false,Female (1),Serious (12),false
ARIADOS - 612,ARIADOS (168),35,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,NIGHT SHADE (101),SLUDGE BOMB (188),SCARY FACE (184),DIG (91),false,false,false,false,false,Female (1),Docile (6),false
OCTILLERY - 613,OCTILLERY (224),36,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PSYBEAM (60),AURORA BEAM (62),OCTAZOOKA (190),BUBBLEBEAM (61),false,false,false,false,false,Male (0),Hardy (0),false
QWILFISH - 614,QWILFISH (211),36,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PIN MISSILE (42),WATER PULSE (352),MINIMIZE (107),TAKE DOWN (36),false,false,false,false,false,Female (1),Docile (6),false
DELIBIRD - 615,DELIBIRD (225),36,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT (217),FUTURE SIGHT (248),ICE BEAM (58),AERIAL ACE (332),false,false,false,false,true,Male (0),Serious (12),false
GRUMPIG - 616,GRUMPIG (352),36,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,FIRE PUNCH (7),MAGIC COAT (277),PSYCHIC (94),ODOR SLEUTH (316),false,false,false,false,false,Female (1),Quirky (24),false
SWALOT - 617,SWALOT (368),35,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SLUDGE (124),BODY SLAM (34),SWALLOW (256),SPIT UP (255),false,false,false,false,false,Female (1),Hardy (0),false
RELICANTH - 618,RELICANTH (381),35,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,TAKE DOWN (36),ROCK TOMB (317),YAWN (281),MUD SPORT (300),false,false,false,false,false,Male (0),Hardy (0),false
GOLDUCK - 619,GOLDUCK (55),37,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,AERIAL ACE (332),WATER PULSE (352),CONFUSION (93),PSYCH UP (244),false,false,false,false,false,Female (1),Docile (6),false
QUAGSIRE - 620,QUAGSIRE (195),35,0,None (0),"なし"  (0),0,0,0,0,0,0,0,0,0,0,0,0,0,SLAM (21),AMNESIA (133),YAWN (281),MUD SHOT (341),false,false,false,false,true,Female (1),Quirky (24),false
CAMERUPT - 621,CAMERUPT (340),37,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SUNNY DAY (241),FLAMETHROWER (53),TAKE DOWN (36),AMNESIA (133),false,false,false,false,false,Male (0),Quirky (24),false
WEEZING - 622,WEEZING (110),37,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,FLAMETHROWER (53),SMOKESCREEN (108),SLUDGE (124),HAZE (114),false,false,false,false,false,Male (0),Docile (6),false
MUK - 623,MUK (89),38,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SLUDGE (124),FLAMETHROWER (53),SCREECH (103),ACID ARMOR (151),false,false,false,false,true,Female (1),Serious (12),false
RAPIDASH - 624,RAPIDASH (78),41,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SOLARBEAM (76),BATON PASS (226),SUNNY DAY (241),FLAMETHROWER (53),false,false,false,false,true,Male (0),Quirky (24),false
MAGCARGO - 625,MAGCARGO (219),40,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,HEAT WAVE (257),REFRESH (287),EARTHQUAKE (89),FLAMETHROWER (53),false,false,false,false,false,Female (1),Docile (6),false
CACTURNE - 626,CACTURNE (345),37,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SPIKES (191),FAINT ATTACK (185),INGRAIN (275),PIN MISSILE (42),false,false,false,false,false,Female (1),Hardy (0),false
NINETALES - 627,NINETALES (38),37,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SUNNY DAY (241),QUICK ATTACK (98),DIG (91),FLAMETHROWER (53),false,false,false,false,false,Male (0),Bashful (18),false
TORKOAL - 628,TORKOAL (321),37,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SUNNY DAY (241),FLAMETHROWER (53),SMOKESCREEN (108),BODY SLAM (34),false,false,false,false,false,Female (1),Docile (6),false
MANTINE - 629,MANTINE (226),37,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,WING ATTACK (17),AGILITY (97),TAKE DOWN (36),WATER PULSE (352),false,false,false,false,false,Female (1),Serious (12),false
TROPIUS - 630,TROPIUS (369),35,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,GROWTH (74),SOLARBEAM (76),MAGICAL LEAF (345),BODY SLAM (34),false,false,false,false,false,Male (0),Hardy (0),false
MEDICHAM - 631,MEDICHAM (357),38,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,HI JUMP KICK (136),CALM MIND (347),PSYCHIC (94),BRICK BREAK (280),false,false,false,false,false,Male (0),Quirky (24),false
GOLEM - 632,GOLEM (76),38,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,ROCK BLAST (350),ROLLOUT (205),ROCK THROW (88),MUD SPORT (300),false,false,false,false,false,Female (1),Docile (6),false
XATU - 633,XATU (178),38,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,FUTURE SIGHT (248),AERIAL ACE (332),PSYCHIC (94),NIGHT SHADE (101),false,false,false,false,false,Female (1),Bashful (18),false
HITMONCHAN - 634,HITMONCHAN (107),41,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,MEGA PUNCH (5),HELPING HAND (270),MIND READER (170),SKY UPPERCUT (327),false,false,false,false,false,Male (0),Docile (6),false
GRUMPIG - 635,GRUMPIG (352),39,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PSYCHIC (94),MAGIC COAT (277),CONFUSE RAY (109),PSYCH UP (244),false,false,false,false,true,Male (0),Bashful (18),false
SKARMORY - 636,SKARMORY (227),39,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,STEEL WING (211),AIR CUTTER (314),FURY ATTACK (31),AGILITY (97),false,false,false,false,false,Female (1),Serious (12),false
METANG - 637,METANG (399),39,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PSYCHIC (94),IRON DEFENSE (334),SCARY FACE (184),METAL CLAW (232),false,false,false,false,false,Genderless (2),Docile (6),false
HARIYAMA - 638,HARIYAMA (336),39,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SMELLINGSALT (265),BRICK BREAK (280),VITAL THROW (233),FAKE OUT (252),false,false,false,false,false,Female (1),Quirky (24),false
HITMONLEE - 639,HITMONLEE (106),41,0,BLACK BELT (207),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,HI JUMP KICK (136),REFRESH (287),MIND READER (170),MEGA KICK (25),false,false,false,false,false,Male (0),Hardy (0),false
YANMA - 640,YANMA (193),39,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,AERIAL ACE (332),REVERSAL (179),DETECT (197),SUBSTITUTE (164),false,false,false,false,true,Female (1),Quirky (24),false
ROSELIA - 641,ROSELIA (363),37,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,GROWTH (74),GIGA DRAIN (202),INGRAIN (275),MAGICAL LEAF (345),false,false,false,false,false,Female (1),Serious (12),false
SMEARGLE - 642,SMEARGLE (235),39,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SUNNY DAY (241),SOLARBEAM (76),INGRAIN (275),GIGA DRAIN (202),false,false,false,false,false,Male (0),Docile (6),false
VILEPLUME - 643,VILEPLUME (45),37,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,GIGA DRAIN (202),PETAL DANCE (80),AROMATHERAPY (312),SOLARBEAM (76),false,false,false,false,false,Male (0),Bashful (18),false
ALTARIA - 644,ALTARIA (359),40,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,DRAGON DANCE (349),DRAGONBREATH (225),BODY SLAM (34),AERIAL ACE (332),false,false,false,false,false,Female (1),Serious (12),false
BANETTE - 645,BANETTE (378),40,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SHADOW BALL (247),CALM MIND (347),SHOCK WAVE (351),PSYCHIC (94),false,false,false,false,false,Male (0),Quirky (24),false
SABLEYE - 646,SABLEYE (322),40,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,ASTONISH (310),SHADOW BALL (247),FAINT ATTACK (185),MOONLIGHT (236),false,false,false,false,false,Male (0),Docile (6),false
DUSCLOPS - 647,DUSCLOPS (362),40,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SHADOW PUNCH (325),NIGHT SHADE (101),PURSUIT (228),ASTONISH (310),false,false,false,false,false,Female (1),Bashful (18),false
CROBAT - 648,CROBAT (169),44,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,MEAN LOOK (212),AIR CUTTER (314),ASTONISH (310),WING ATTACK (17),false,false,false,false,false,Male (0),Quirky (24),false
WAILORD - 649,WAILORD (314),44,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,WATER SPOUT (323),REST (156),MIST (54),WATER PULSE (352),false,false,false,false,true,Male (0),Hardy (0),false
LANTURN - 650,LANTURN (171),41,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,WATER PULSE (352),SPARK (209),SHOCK WAVE (351),FLAIL (175),false,false,false,false,false,Male (0),Quirky (24),false
MAGNETON - 651,MAGNETON (82),41,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,THUNDER (87),METAL SOUND (319),REFLECT (115),LOCK-ON (199),false,false,false,false,true,Genderless (2),Docile (6),false
LICKITUNG - 652,LICKITUNG (108),41,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,DOUBLE-EDGE (38),HELPING HAND (270),DEFENSE CURL (111),ROLLOUT (205),false,false,false,false,false,Male (0),Hardy (0),false
STANTLER - 653,STANTLER (234),41,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,TAKE DOWN (36),SAND-ATTACK (28),STOMP (23),HYPNOSIS (95),false,false,false,false,false,Female (1),Docile (6),false
EXPLOUD - 654,EXPLOUD (372),41,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,HYPER BEAM (63),SCREECH (103),STOMP (23),SUPERSONIC (48),true,false,false,false,false,Male (0),Quirky (24),false
SCYTHER - 655,SCYTHER (123),43,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,RAZOR WIND (13),MORNING SUN (234),SILVER WIND (318),SLASH (163),true,false,false,false,false,Male (0),Hardy (0),false
CHANSEY - 656,CHANSEY (113),42,0,LUCKY PUNCH (222),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,THUNDERBOLT (85),SWEET KISS (186),SOFTBOILED (135),SKILL SWAP (285),false,true,false,false,false,Female (1),Hardy (0),false
METANG - 657,METANG (399),42,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,ICE PUNCH (8),METAL CLAW (232),PSYCHIC (94),THUNDERPUNCH (9),false,false,false,false,false,Genderless (2),Quirky (24),false
QUAGSIRE - 658,QUAGSIRE (195),42,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BRICK BREAK (280),WATERFALL (127),BODY SLAM (34),MUD SHOT (341),false,false,false,false,true,Male (0),Docile (6),false
SCIZOR - 659,SCIZOR (212),42,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,AERIAL ACE (332),SILVER WIND (318),STEEL WING (211),SLASH (163),false,false,false,false,false,Female (1),Hardy (0),false
SOLROCK - 660,SOLROCK (349),44,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PSYCHIC (94),BATON PASS (226),SUNNY DAY (241),COSMIC POWER (322),false,true,false,false,false,Genderless (2),Hardy (0),false
CASTFORM - 661,CASTFORM (385),42,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,WEATHER BALL (311),THUNDERBOLT (85),FLAMETHROWER (53),WATER PULSE (352),false,false,false,false,false,Male (0),Bashful (18),false
STARMIE - 662,STARMIE (121),44,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,WATERFALL (127),REFRESH (287),ICE BEAM (58),RECOVER (105),true,false,false,false,false,Genderless (2),Hardy (0),false
SHUCKLE - 663,SHUCKLE (213),44,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SANDSTORM (201),BIDE (117),TOXIC (92),WRAP (35),false,false,false,false,false,Male (0),Hardy (0),false
BLISSEY - 664,BLISSEY (242),42,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,LIGHT SCREEN (113),DEFENSE CURL (111),EGG BOMB (121),SING (47),false,false,false,false,false,Female (1),Quirky (24),false
WEEZING - 665,WEEZING (110),41,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,FLAMETHROWER (53),SLUDGE BOMB (188),MEMENTO (262),THUNDERBOLT (85),false,false,false,false,false,Female (1),Bashful (18),false
SWELLOW - 666,SWELLOW (305),46,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SKY ATTACK (143),BATON PASS (226),AGILITY (97),FACADE (263),true,false,false,false,false,Male (0),Hardy (0),false
ALAKAZAM - 667,ALAKAZAM (65),44,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PSYCHIC (94),FIRE PUNCH (7),THUNDERPUNCH (9),ICE PUNCH (8),false,false,false,false,true,Male (0),Quirky (24),false
KINGDRA - 668,KINGDRA (230),44,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,HYDRO PUMP (56),DOUBLE-EDGE (38),ICE BEAM (58),DRAGONBREATH (225),false,false,false,false,false,Female (1),Docile (6),false
HERACROSS - 669,HERACROSS (214),44,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,MEGAHORN (224),BRICK BREAK (280),DOUBLE-EDGE (38),ROCK TOMB (317),false,false,false,false,false,Female (1),Bashful (18),false
ELECTABUZZ - 670,ELECTABUZZ (125),46,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,CROSS CHOP (238),FOLLOW ME (266),THUNDER WAVE (86),THUNDERBOLT (85),true,false,false,false,false,Male (0),Hardy (0),false
SNORLAX - 671,SNORLAX (143),46,0,LEFTOVERS (200),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,FISSURE (90),REFRESH (287),CURSE (174),BODY SLAM (34),false,true,false,false,false,Male (0),Hardy (0),false
SLOWKING - 672,SLOWKING (199),42,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PSYCHIC (94),WATER PULSE (352),ICE BEAM (58),EARTHQUAKE (89),false,false,false,false,true,Male (0),Bashful (18),false
URSARING - 673,URSARING (217),43,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SLASH (163),EARTHQUAKE (89),BRICK BREAK (280),PROTECT (182),false,false,false,false,false,Male (0),Bashful (18),false
AGGRON - 674,AGGRON (384),43,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,EARTHQUAKE (89),IRON TAIL (231),DOUBLE-EDGE (38),PROTECT (182),false,false,false,false,true,Male (0),Quirky (24),false
WALREIN - 675,WALREIN (343),44,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,EARTHQUAKE (89),ICE BEAM (58),DOUBLE-EDGE (38),WATERFALL (127),false,false,false,false,false,Female (1),Docile (6),false
