Entry Name,Level up Rate,Catch Rate,Gender Ratio,Exp yield,Base Happiness,Height,Weight,Cry ID,Unknown 1,Unknown 2,National Dex Index,Hoenn dex regional id,Name ID,Species Name ID,Unknown 3,Unknown 4,Unknown 5,Model ID,Types 1,Types 2,Abilities 1,Abilities 2,TM01 FOCUS PUNCH,TM02 DRAGON CLAW,TM03 WATER PULSE,TM04 CALM MIND,TM05 ROAR,TM06 TOXIC,TM07 HAIL,TM08 BULK UP,TM09 BULLET SEED,TM10 HIDDEN POWER,TM11 SUNNY DAY,TM12 TAUNT,TM13 ICE BEAM,TM14 BLIZZARD,TM15 HYPER BEAM,TM16 LIGHT SCREEN,TM17 PROTECT,TM18 RAIN DANCE,TM19 GIGA DRAIN,TM20 SAFEGUARD,TM21 FRUSTRATION,TM22 SOLARBEAM,TM23 IRON TAIL,TM24 THUNDERBOLT,TM25 THUNDER,TM26 EARTHQUAKE,TM27 RETURN,TM28 DIG,TM29 PSYCHIC,TM30 SHADOW BALL,TM31 BRICK BREAK,TM32 DOUBLE TEAM,TM33 REFLECT,TM34 SHOCK WAVE,TM35 FLAMETHROWER,TM36 SLUDGE BOMB,TM37 SANDSTORM,TM38 FIRE BLAST,TM39 ROCK TOMB,TM40 AERIAL ACE,TM41 TORMENT,TM42 FACADE,TM43 SECRET POWER,TM44 REST,TM45 ATTRACT,TM46 THIEF,TM47 STEEL WING,TM48 SKILL SWAP,TM49 SNATCH,TM50 OVERHEAT,HM01 CUT,HM02 FLY,HM03 SURF,HM04 STRENGTH,HM05 FLASH,HM06 ROCK SMASH,HM07 WATERFALL,HM08 DIVE,TutorMove08 BODY SLAM,TutorMove11 DOUBLE-EDGE,TutorMove03 SEISMIC TOSS,TutorMove01 MIMIC,TutorMove06 DREAM EATER,TutorMove02 THUNDER WAVE,TutorMove05 SUBSTITUTE,TutorMove04 ICY WIND,TutorMove07 SWAGGER,TutorMove10 SKY ATTACK,TutorMove12 SELFDESTRUCT,TutorMove09 NIGHTMARE,Wild Items 1,Wild Items 2,Egg Moves 1,Egg Moves 2,Egg Moves 3,Egg Moves 4,Egg Moves 5,Egg Moves 6,Egg Moves 7,Egg Moves 8,Base Stats HP,Base Stats Attack,Base Stats Defense,Base Stats Sp.Atk,Base Stats Sp.Def,Base Stats Speed,EV Yields HP,EV Yields Attack,EV Yields Defense,EV Yields Sp.Atk,EV Yields Sp.Def,EV Yields Speed,Evolutions 1 Evolution Method,Evolutions 1 Evolution Condition,Evolutions 1 Evolved Form,Evolutions 2 Evolution Method,Evolutions 2 Evolution Condition,Evolutions 2 Evolved Form,Evolutions 3 Evolution Method,Evolutions 3 Evolution Condition,Evolutions 3 Evolved Form,Evolutions 4 Evolution Method,Evolutions 4 Evolution Condition,Evolutions 4 Evolved Form,Evolutions 5 Evolution Method,Evolutions 5 Evolution Condition,Evolutions 5 Evolved Form,Level Up Moves 1 Level,Level Up Moves 1 Move,Level Up Moves 2 Level,Level Up Moves 2 Move,Level Up Moves 3 Level,Level Up Moves 3 Move,Level Up Moves 4 Level,Level Up Moves 4 Move,Level Up Moves 5 Level,Level Up Moves 5 Move,Level Up Moves 6 Level,Level Up Moves 6 Move,Level Up Moves 7 Level,Level Up Moves 7 Move,Level Up Moves 8 Level,Level Up Moves 8 Move,Level Up Moves 9 Level,Level Up Moves 9 Move,Level Up Moves 10 Level,Level Up Moves 10 Move,Level Up Moves 11 Level,Level Up Moves 11 Move,Level Up Moves 12 Level,Level Up Moves 12 Move,Level Up Moves 13 Level,Level Up Moves 13 Move,Level Up Moves 14 Level,Level Up Moves 14 Move,Level Up Moves 15 Level,Level Up Moves 15 Move,Level Up Moves 16 Level,Level Up Moves 16 Move,Level Up Moves 17 Level,Level Up Moves 17 Move,Level Up Moves 18 Level,Level Up Moves 18 Move,Level Up Moves 19 Level,Level Up Moves 19 Move,Regular Sprites Pokedex Colour ID,Regular Sprites Face ID,Regular Sprites Purify Chamber Image ID,Shiny Sprites Pokedex Colour ID,Shiny Sprites Face ID,Shiny Sprites Purify Chamber Image ID
AMPHAROS  - 181,Slow (3),45,50% Male (127),194,70 (0x46),14,615,643 (0x283),181 (0xB5),1360 (0x550),181,329,AMPHAROS (0x49D),LIGHT (0x6E8),0 (0x0),187 (0xBB),573 (0x23D),pkx_denryu.fsys (181),ELECTR (13),ELECTR (13),STATIC (9),None (0),TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None (0),None (0),TAKE DOWN (36),BODY SLAM (34),SAFEGUARD (219),SCREECH (103),REFLECT (115),ODOR SLEUTH (316),CHARGE (268),None (0),90,75,75,115,90,55,0,0,0,3,0,0,None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,TACKLE (33),1,GROWL (45),1,THUNDERSHOCK (84),1,THUNDER WAVE (86),9,THUNDERSHOCK (84),18,THUNDER WAVE (86),27,COTTON SPORE (178),30,THUNDERPUNCH (9),42,LIGHT SCREEN (113),57,THUNDER (87),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),3 (0x3),face181.gtx Regular (181),poke_dance.fsys -> denryu.atx (0x1BF33200),3 (0x3),face181.gtx Shiny (567),poke_dance.fsys -> denryu_c.atx (0x1BF43200)
BELLOSSOM  - 182,Slow (3),45,50% Male (127),184,70 (0x46),4,58,644 (0x284),182 (0xB6),1360 (0x550),182,91,BELLOSSOM (0x49E),FLOWER (0x6BA),0 (0x0),188 (0xBC),574 (0x23E),pkx_kireihana.fsys (182),GRASS (12),GRASS (12),CHLOROPHYLL (34),None (0),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None (0),None (0),SWORDS DANCE (14),RAZOR LEAF (75),FLAIL (175),SYNTHESIS (235),CHARM (204),INGRAIN (275),None (0),None (0),75,80,85,90,100,50,0,0,0,0,3,0,None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,ABSORB (71),1,SWEET SCENT (230),1,STUN SPORE (78),1,MAGICAL LEAF (345),44,PETAL DANCE (80),55,SOLARBEAM (76),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),4 (0x4),face182.gtx Regular (182),poke_dance.fsys -> kireihana.atx (0x1CD33200),4 (0x4),face182.gtx Shiny (568),poke_dance.fsys -> kireihana_c.atx (0x1CD43200)
MARILL  - 183,Fast (4),190,50% Male (127),58,70 (0x46),4,85,645 (0x285),183 (0xB7),1360 (0x550),183,55,MARILL (0x49F),AQUA MOUSE (0x6D0),0 (0x0),189 (0xBD),575 (0x23F),pkx_maril.fsys (183),WATER (11),WATER (11),THICK FAT (47),HUGE POWER (37),TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None (0),None (0),LIGHT SCREEN (113),PRESENT (217),AMNESIA (133),FUTURE SIGHT (248),BELLY DRUM (187),PERISH SONG (195),SUPERSONIC (48),SUBSTITUTE (164),70,20,50,20,50,40,2,0,0,0,0,0,Level Up (4),18 (0x12),AZUMARILL (184),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,TACKLE (33),3,DEFENSE CURL (111),6,TAIL WHIP (39),10,WATER GUN (55),15,ROLLOUT (205),21,BUBBLEBEAM (61),28,DOUBLE-EDGE (38),36,RAIN DANCE (240),45,HYDRO PUMP (56),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),2 (0x2),face183.gtx Regular (183),poke_dance.fsys -> maril.atx (0x1D143200),2 (0x2),face183.gtx Shiny (569),poke_dance.fsys -> maril_c.atx (0x1D173200)
AZUMARILL  - 184,Fast (4),75,50% Male (127),153,70 (0x46),8,285,646 (0x286),184 (0xB8),1360 (0x550),184,56,AZUMARILL (0x4A0),AQUA RABBIT (0x6CD),0 (0x0),190 (0xBE),576 (0x240),pkx_marilli.fsys (184),WATER (11),WATER (11),THICK FAT (47),HUGE POWER (37),TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None (0),None (0),LIGHT SCREEN (113),PRESENT (217),AMNESIA (133),FUTURE SIGHT (248),BELLY DRUM (187),PERISH SONG (195),SUPERSONIC (48),SUBSTITUTE (164),100,50,80,50,80,50,3,0,0,0,0,0,None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,TACKLE (33),1,DEFENSE CURL (111),1,TAIL WHIP (39),1,WATER GUN (55),3,DEFENSE CURL (111),6,TAIL WHIP (39),10,WATER GUN (55),15,ROLLOUT (205),24,BUBBLEBEAM (61),34,DOUBLE-EDGE (38),45,RAIN DANCE (240),57,HYDRO PUMP (56),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),2 (0x2),face184.gtx Regular (184),poke_dance.fsys -> marilli.atx (0x1D153200),2 (0x2),face184.gtx Shiny (570),poke_dance.fsys -> marilli_c.atx (0x1D163200)
SUDOWOODO  - 185,Standard (0),65,50% Male (127),135,70 (0x46),12,380,647 (0x287),185 (0xB9),1360 (0x550),185,330,SUDOWOODO (0x4A1),IMITATION (0x6CA),0 (0x0),191 (0xBF),577 (0x241),pkx_usokkie.fsys (185),ROCK (5),ROCK (5),STURDY (5),ROCK HEAD (69),TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,None (0),None (0),SELFDESTRUCT (120),None (0),None (0),None (0),None (0),None (0),None (0),None (0),70,100,115,30,65,30,0,0,2,0,0,0,None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,ROCK THROW (88),1,MIMIC (102),9,FLAIL (175),17,LOW KICK (67),25,ROCK SLIDE (157),33,BLOCK (335),41,FAINT ATTACK (185),49,SLAM (21),57,DOUBLE-EDGE (38),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),6 (0x6),face185.gtx Regular (185),poke_dance.fsys -> usokkie.atx (0x1E883200),6 (0x6),face185.gtx Shiny (571),poke_dance.fsys -> usokkie_c.atx (0x1E893200)
POLITOED  - 186,Slow (3),45,50% Male (127),185,70 (0x46),11,339,648 (0x288),186 (0xBA),1360 (0x550),186,331,POLITOED (0x4A2),FROG (0x614),0 (0x0),192 (0xC0),578 (0x242),pkx_nyorotono.fsys (186),WATER (11),WATER (11),WATER ABSORB (11),DAMP (6),TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None (0),KING'S ROCK (187),MIST (54),SPLASH (150),BUBBLEBEAM (61),HAZE (114),MIND READER (170),WATER SPORT (346),ICE BALL (301),None (0),90,75,75,90,100,70,0,0,0,0,3,0,None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,WATER GUN (55),1,HYPNOSIS (95),1,DOUBLESLAP (3),1,PERISH SONG (195),35,PERISH SONG (195),51,SWAGGER (207),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),4 (0x4),face186.gtx Regular (186),poke_dance.fsys -> nyorotono.atx (0x1D743200),4 (0x4),face186.gtx Shiny (572),poke_dance.fsys -> nyorotono_c.atx (0x1D753200)
HOPPIP  - 187,Slow (3),255,50% Male (127),74,70 (0x46),4,5,649 (0x289),187 (0xBB),1360 (0x550),187,332,HOPPIP (0x4A3),COTTONWEED (0x6ED),0 (0x0),193 (0xC1),579 (0x243),pkx_hanecco.fsys (187),GRASS (12),FLYING (2),CHLOROPHYLL (34),None (0),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None (0),None (0),CONFUSION (93),ENCORE (227),DOUBLE-EDGE (38),REFLECT (115),AMNESIA (133),HELPING HAND (270),PSYCH UP (244),None (0),35,35,40,35,55,50,0,0,0,0,1,0,Level Up (4),18 (0x12),SKIPLOOM (188),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,SPLASH (150),5,SYNTHESIS (235),5,TAIL WHIP (39),10,TACKLE (33),13,POISONPOWDER (77),15,STUN SPORE (78),17,SLEEP POWDER (79),20,LEECH SEED (73),25,COTTON SPORE (178),30,MEGA DRAIN (72),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),10 (0xA),face187.gtx Regular (187),poke_dance.fsys -> hanecco.atx (0x1C693200),10 (0xA),face187.gtx Shiny (573),poke_dance.fsys -> hanecco_c.atx (0x1C6A3200)
SKIPLOOM  - 188,Slow (3),120,50% Male (127),136,70 (0x46),6,10,650 (0x28A),188 (0xBC),1360 (0x550),188,333,SKIPLOOM (0x4A4),COTTONWEED (0x6ED),0 (0x0),194 (0xC2),580 (0x244),pkx_popocco.fsys (188),GRASS (12),FLYING (2),CHLOROPHYLL (34),None (0),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None (0),None (0),CONFUSION (93),ENCORE (227),DOUBLE-EDGE (38),REFLECT (115),AMNESIA (133),HELPING HAND (270),PSYCH UP (244),None (0),55,45,50,45,65,80,0,0,0,0,0,2,Level Up (4),27 (0x1B),JUMPLUFF (189),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,SPLASH (150),1,SYNTHESIS (235),1,TAIL WHIP (39),1,TACKLE (33),5,SYNTHESIS (235),5,TAIL WHIP (39),10,TACKLE (33),13,POISONPOWDER (77),15,STUN SPORE (78),17,SLEEP POWDER (79),22,LEECH SEED (73),29,COTTON SPORE (178),36,MEGA DRAIN (72),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),4 (0x4),face188.gtx Regular (188),poke_dance.fsys -> popocco.atx (0x1DB23200),4 (0x4),face188.gtx Shiny (574),poke_dance.fsys -> popocco_c.atx (0x1DB33200)
JUMPLUFF  - 189,Slow (3),45,50% Male (127),176,70 (0x46),8,30,651 (0x28B),189 (0xBD),1360 (0x550),189,334,JUMPLUFF (0x4A5),COTTONWEED (0x6ED),0 (0x0),195 (0xC3),581 (0x245),pkx_watacco.fsys (189),GRASS (12),FLYING (2),CHLOROPHYLL (34),None (0),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None (0),None (0),CONFUSION (93),ENCORE (227),DOUBLE-EDGE (38),REFLECT (115),AMNESIA (133),HELPING HAND (270),PSYCH UP (244),None (0),75,55,70,55,85,110,0,0,0,0,0,3,None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,SPLASH (150),1,SYNTHESIS (235),1,TAIL WHIP (39),1,TACKLE (33),5,SYNTHESIS (235),5,TAIL WHIP (39),10,TACKLE (33),13,POISONPOWDER (77),15,STUN SPORE (78),17,SLEEP POWDER (79),22,LEECH SEED (73),33,COTTON SPORE (178),44,MEGA DRAIN (72),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),2 (0x2),face189.gtx Regular (189),poke_dance.fsys -> watacco.atx (0x1E963200),2 (0x2),face189.gtx Shiny (575),poke_dance.fsys -> watacco_c.atx (0x1E973200)
AIPOM  - 190,Fast (4),45,50% Male (127),94,70 (0x46),8,115,652 (0x28C),190 (0xBE),1360 (0x550),190,335,AIPOM (0x4A6),LONG TAIL (0x60E),0 (0x0),196 (0xC4),582 (0x246),pkx_eipam.fsys (190),NORMAL (0),NORMAL (0),RUN AWAY (50),PICKUP (53),TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,None (0),None (0),COUNTER (68),SCREECH (103),PURSUIT (228),AGILITY (97),SPITE (180),SLAM (21),DOUBLESLAP (3),BEAT UP (251),55,70,55,40,55,85,0,0,0,0,0,1,None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,SCRATCH (10),1,TAIL WHIP (39),6,SAND-ATTACK (28),13,ASTONISH (310),18,BATON PASS (226),25,TICKLE (321),31,FURY SWIPES (154),38,SWIFT (129),43,SCREECH (103),50,AGILITY (97),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),7 (0x7),face190.gtx Regular (190),poke_dance.fsys -> eipam.atx (0x1C1F3200),7 (0x7),face190.gtx Shiny (576),poke_dance.fsys -> eipam_c.atx (0x1C203200)
SUNKERN  - 191,Slow (3),235,50% Male (127),52,70 (0x46),3,18,653 (0x28D),191 (0xBF),1360 (0x550),191,336,SUNKERN (0x4A7),SEED (0x662),0 (0x0),197 (0xC5),583 (0x247),pkx_himanuts.fsys (191),GRASS (12),GRASS (12),CHLOROPHYLL (34),None (0),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None (0),None (0),GRASSWHISTLE (320),ENCORE (227),LEECH SEED (73),NATURE POWER (267),CURSE (174),HELPING HAND (270),None (0),None (0),30,30,30,30,30,30,0,0,0,1,0,0,Evolution Stone (7),93 (0x5D),SUNFLORA (192),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,ABSORB (71),6,GROWTH (74),13,MEGA DRAIN (72),18,INGRAIN (275),25,ENDEAVOR (283),30,SUNNY DAY (241),37,SYNTHESIS (235),42,GIGA DRAIN (202),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),3 (0x3),face191.gtx Regular (191),poke_dance.fsys -> himanuts.atx (0x1C7C3200),3 (0x3),face191.gtx Shiny (577),poke_dance.fsys -> himanuts_c.atx (0x1C7D3200)
SUNFLORA  - 192,Slow (3),120,50% Male (127),146,70 (0x46),8,85,654 (0x28E),192 (0xC0),1360 (0x550),192,337,SUNFLORA (0x4A8),SUN (0x660),0 (0x0),198 (0xC6),584 (0x248),pkx_kimawari.fsys (192),GRASS (12),GRASS (12),CHLOROPHYLL (34),None (0),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None (0),None (0),GRASSWHISTLE (320),ENCORE (227),LEECH SEED (73),NATURE POWER (267),CURSE (174),HELPING HAND (270),None (0),None (0),75,75,55,105,85,30,0,0,0,2,0,0,None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),None (0),0 (0x0),None (0),1,ABSORB (71),1,POUND (1),6,GROWTH (74),13,RAZOR LEAF (75),18,INGRAIN (275),25,BULLET SEED (331),30,SUNNY DAY (241),37,PETAL DANCE (80),42,SOLARBEAM (76),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),0,None (0),3 (0x3),face192.gtx Regular (192),poke_dance.fsys -> kimawari.atx (0x1CC73200),3 (0x3),face192.gtx Shiny (578),poke_dance.fsys -> kimawari_c.atx (0x1CC83200)
